player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
368482,Riccardo Orsolini,#7,Right Winger,Bologna,Europa League,13,3,-,1,-,-,,,557'
459151,Nicolò Cambiaghi,#28,Left Winger,Bologna,Europa League,11,1,2,1,-,-,,,480'
345590,Jens Odgaard,#21,Attacking Midfield,Bologna,Europa League,11,2,1,1,-,-,,,427'
341227,Juan Miranda,#33,Left-Back,Bologna,Europa League,10,-,1,3,-,-,,,794'
464469,Torbjørn Heggem,#14,Centre-Back,Bologna,Europa League,8,-,-,1,-,-,,,488'
538964,Thijs Dallinga,#24,Centre-Forward,Bologna,Europa League,11,3,2,-,-,-,,,433'
652054,Martin Vitík,#41,Centre-Back,Bologna,Europa League,10,-,-,3,-,-,,,657'
961022,Benja Domínguez,#30,Left Winger,Bologna,Europa League,3,-,-,-,-,-,,,105'
392538,Tommaso Pobega,#4,Central Midfield,Bologna,Europa League,9,1,1,1,-,-,,,494'
537602,João Mário,#17,Right-Back,Bologna,Europa League,5,1,-,1,-,-,,,430'
507486,Simon Sohm,#23,Central Midfield,Bologna,Europa League,3,-,-,-,-,-,,,71'
392966,Nadir Zortea,#20,Right-Back,Bologna,Europa League,10,-,3,1,-,-,,,757'
1129198,Eivind Helland,#5,Centre-Back,Bologna,Europa League,6,-,-,1,-,1,,,468'
316934,Nikola Moro,#6,Defensive Midfield,Bologna,Europa League,11,-,-,-,-,-,,,735'
389837,Nicolò Casale,#16,Centre-Back,Bologna,Europa League,6,-,-,1,-,-,,,416'
148252,Remo Freuler,#8,Central Midfield,Bologna,Europa League,10,-,-,1,-,-,,,862'
197300,Federico Bernardeschi,#10,Right Winger,Bologna,Europa League,13,5,-,3,-,-,,,771'
80894,Lukasz Skorupski,#1,Goalkeeper,Bologna,Europa League,9,-,,2,-,-,6,4,810'
390304,Federico Ravaglia,#13,Goalkeeper,Bologna,Europa League,5,-,,-,-,-,12,-,480'
136514,Charalampos Lykogiannis,#22,Left-Back,Bologna,Europa League,7,-,-,-,-,1,,,375'
992569,Massimo Pessina,#25,Goalkeeper,Bologna,Europa League,-,-,,-,-,-,-,-,-
33571,Lorenzo De Silvestri,#29,Right-Back,Bologna,Europa League,,,,,,,,,
247377,Kevin Bonifazi,#0,Centre-Back,Bologna,Europa League,,,,,,,,,
