id,name,shirtNumber,positionId,position,club,link
892221,Hugo Sotelo,22,3,Midfield,Celta de Vigo,/hugo-sotelo/profil/spieler/892221
599231,Ferran Jutglà,9,4,Forward,Celta de Vigo,/ferran-jutgla/profil/spieler/599231
626953,Álvaro Núñez,14,2,Defender,Celta de Vigo,/alvaro-nunez/profil/spieler/626953
258987,Carl Starfelt,2,2,Defender,Celta de Vigo,/carl-starfelt/profil/spieler/258987
905997,Pablo Durán,18,4,Forward,Celta de Vigo,/pablo-duran/profil/spieler/905997
652331,Javi Rueda,17,2,Defender,Celta de Vigo,/javi-rueda/profil/spieler/652331
278359,Borja Iglesias,7,4,Forward,Celta de Vigo,/borja-iglesias/profil/spieler/278359
636093,Carlos Domínguez,24,2,Defender,Celta de Vigo,/carlos-dominguez/profil/spieler/636093
939374,Yoel Lago,29,2,Defender,Celta de Vigo,/yoel-lago/profil/spieler/939374
72047,Iago Aspas,10,4,Forward,Celta de Vigo,/iago-aspas/profil/spieler/72047
638124,Manu Fernández,12,2,Defender,Celta de Vigo,/manu-fernandez/profil/spieler/638124
143812,Matías Vecino,15,3,Midfield,Celta de Vigo,/matias-vecino/profil/spieler/143812
112515,Marcos Alonso,20,2,Defender,Celta de Vigo,/marcos-alonso/profil/spieler/112515
358250,Joseph Aidoo,4,2,Defender,Celta de Vigo,/joseph-aidoo/profil/spieler/358250
297194,Iván Villar,1,1,Goalkeeper,Celta de Vigo,/ivan-villar/profil/spieler/297194
271455,Mihailo Ristic,21,2,Defender,Celta de Vigo,/mihailo-ristic/profil/spieler/271455
341110,Franco Cervi,11,4,Forward,Celta de Vigo,/franco-cervi/profil/spieler/341110
541621,Marc Vidal,25,1,Goalkeeper,Celta de Vigo,/marc-vidal/profil/spieler/541621
405398,Takefusa Kubo,14,4,Forward,Real Sociedad,/takefusa-kubo/profil/spieler/405398
711374,Jon Gorrotxategi,4,3,Midfield,Real Sociedad,/jon-gorrotxategi/profil/spieler/711374
351478,Mikel Oyarzabal,10,4,Forward,Real Sociedad,/mikel-oyarzabal/profil/spieler/351478
1018938,Jon Martín,31,2,Defender,Real Sociedad,/jon-martin/profil/spieler/1018938
616369,Ander Barrenetxea,7,4,Forward,Real Sociedad,/ander-barrenetxea/profil/spieler/616369
661145,Jon Aramburu,2,2,Defender,Real Sociedad,/jon-aramburu/profil/spieler/661145
366930,Sergio Gómez,17,2,Defender,Real Sociedad,/sergio-gomez/profil/spieler/366930
212862,Álex Remiro,1,1,Goalkeeper,Real Sociedad,/alex-remiro/profil/spieler/212862
660438,Orri Óskarsson,9,4,Forward,Real Sociedad,/orri-oskarsson/profil/spieler/660438
309110,Brais Méndez,23,3,Midfield,Real Sociedad,/brais-mendez/profil/spieler/309110
502722,Luka Sucic,24,3,Midfield,Real Sociedad,/luka-sucic/profil/spieler/502722
634431,Beñat Turrientes,8,3,Midfield,Real Sociedad,/benat-turrientes/profil/spieler/634431
555143,Arsen Zakharyan,21,3,Midfield,Real Sociedad,/arsen-zakharyan/profil/spieler/555143
378293,Yangel Herrera,12,3,Midfield,Real Sociedad,/yangel-herrera/profil/spieler/378293
355628,Igor Zubeldia,5,2,Defender,Real Sociedad,/igor-zubeldia/profil/spieler/355628
372246,Carlos Soler,18,3,Midfield,Real Sociedad,/carlos-soler/profil/spieler/372246
907813,Pablo Marín,15,3,Midfield,Real Sociedad,/pablo-marin/profil/spieler/907813
225122,Gonçalo Guedes,11,4,Forward,Real Sociedad,/goncalo-guedes/profil/spieler/225122
1007378,Wesley,22,4,Forward,Real Sociedad,/wesley/profil/spieler/1007378
517842,Aihen Muñoz,3,2,Defender,Real Sociedad,/aihen-munoz/profil/spieler/517842
238266,Duje Caleta-Car,16,2,Defender,Real Sociedad,/duje-caleta-car/profil/spieler/238266
711382,Jon Karrikaburu,19,4,Forward,Real Sociedad,/jon-karrikaburu/profil/spieler/711382
229804,Aritz Elustondo,6,2,Defender,Real Sociedad,/aritz-elustondo/profil/spieler/229804
280730,Álvaro Odriozola,20,2,Defender,Real Sociedad,/alvaro-odriozola/profil/spieler/280730
625657,Unai Marrero,13,1,Goalkeeper,Real Sociedad,/unai-marrero/profil/spieler/625657
290249,Mauro Arambarri,8,3,Midfield,Getafe CF,/mauro-arambarri/profil/spieler/290249
948273,Mario Martín,6,3,Midfield,Getafe CF,/mario-martin/profil/spieler/948273
298976,Borja Mayoral,9,4,Forward,Getafe CF,/borja-mayoral/profil/spieler/298976
1061122,Adrián Liso,23,4,Forward,Getafe CF,/adrian-liso/profil/spieler/1061122
640109,Martín Satriano,10,4,Forward,Getafe CF,/martin-satriano/profil/spieler/640109
390688,Juan Iglesias,21,2,Defender,Getafe CF,/juan-iglesias/profil/spieler/390688
419648,Veljko Birmancevic,20,4,Forward,Getafe CF,/veljko-birmancevic/profil/spieler/419648
559979,Abdel Abqar,3,2,Defender,Getafe CF,/abdel-abqar/profil/spieler/559979
281989,Luis Milla,5,3,Midfield,Getafe CF,/luis-milla/profil/spieler/281989
226012,David Soria,13,1,Goalkeeper,Getafe CF,/david-soria/profil/spieler/226012
696764,Abu Kamara,11,4,Forward,Getafe CF,/abu-kamara/profil/spieler/696764
