id,name,shirtNumber,positionId,link
536835,Amad Diallo,16,4,/amad-diallo/profil/spieler/536835
206225,Isaac Hayden,14,3,/isaac-hayden/profil/spieler/206225
226049,Freddie Woodman,27,1,/freddie-woodman/profil/spieler/226049
135343,Fabian Schär,5,2,/fabian-schar/profil/spieler/135343
148262,Jeff Hendrick,16,3,/jeff-hendrick/profil/spieler/148262
74960,Martin Dubravka,1,1,/martin-dubravka/profil/spieler/74960
199527,Jacob Murphy,23,4,/jacob-murphy/profil/spieler/199527
196522,Dwight Gayle,34,4,/dwight-gayle/profil/spieler/196522
184528,Emil Krafth,17,2,/emil-krafth/profil/spieler/184528
85475,Federico Fernández,18,2,/federico-fernandez/profil/spieler/85475
92469,Matt Ritchie,11,2,/matt-ritchie/profil/spieler/92469
98240,Ciaran Clark,2,2,/ciaran-clark/profil/spieler/98240
282429,Sergio Reguilón,3,2,/sergio-reguilon/profil/spieler/282429
476344,Emerson Royal,12,2,/emerson-royal/profil/spieler/476344
175722,Eric Dier,15,2,/eric-dier/profil/spieler/175722
284165,Steven Bergwijn,23,4,/steven-bergwijn/profil/spieler/284165
348795,Giovani Lo Celso,18,3,/giovani-lo-celso/profil/spieler/348795
249126,Harry Winks,8,3,/harry-winks/profil/spieler/249126
392775,Ryan Sessegnon,19,3,/ryan-sessegnon/profil/spieler/392775
171679,Matt Doherty,2,2,/matt-doherty/profil/spieler/171679
192765,Ben Davies,33,2,/ben-davies/profil/spieler/192765
244192,Pierluigi Gollini,22,1,/pierluigi-gollini/profil/spieler/244192
346478,Japhet Tanganga,25,2,/japhet-tanganga/profil/spieler/346478
318523,Romain Perraud,15,2,/romain-perraud/profil/spieler/318523
563963,Mohammed Salisu,22,2,/mohammed-salisu/profil/spieler/563963
130765,Stuart Armstrong,17,3,/stuart-armstrong/profil/spieler/130765
163744,Jack Stephens,5,2,/jack-stephens/profil/spieler/163744
66100,Oriol Romeu,6,3,/oriol-romeu/profil/spieler/66100
33713,Theo Walcott,32,4,/theo-walcott/profil/spieler/33713
95976,Alex McCarthy,1,1,/alex-mccarthy/profil/spieler/95976
379807,Lyanco,4,2,/lyanco/profil/spieler/379807
52570,Fraser Forster,44,1,/fraser-forster/profil/spieler/52570
406008,Yan Valery,43,2,/yan-valery/profil/spieler/406008
571743,Armando Broja,18,4,/armando-broja/profil/spieler/571743
295630,Dimitrios Giannoulis,30,2,/dimitrios-giannoulis/profil/spieler/295630
377393,Pierre Lees-Melou,20,3,/pierre-lees-melou/profil/spieler/377393
121385,Grant Hanley,5,2,/grant-hanley/profil/spieler/121385
126600,Kenny McLean,23,3,/kenny-mclean/profil/spieler/126600
201574,Angus Gunn,28,1,/angus-gunn/profil/spieler/201574
258916,Kieran Dowell,10,3,/kieran-dowell/profil/spieler/258916
434223,Adam Idah,35,4,/adam-idah/profil/spieler/434223
33027,Tim Krul,1,1,/tim-krul/profil/spieler/33027
236953,Sam Byram,3,2,/sam-byram/profil/spieler/236953
383109,Przemyslaw Placheta,11,4,/przemyslaw-placheta/profil/spieler/383109
77812,Christoph Zimmermann,6,2,/christoph-zimmermann/profil/spieler/77812
82863,Lukas Rupp,7,3,/lukas-rupp/profil/spieler/82863
157672,Vladimir Coufal,5,2,/vladimir-coufal/profil/spieler/157672
135853,Manuel Lanzini,10,3,/manuel-lanzini/profil/spieler/135853
337333,Alex Kral,33,3,/alex-kral/profil/spieler/337333
181380,Arthur Masuaku,26,2,/arthur-masuaku/profil/spieler/181380
92571,Aaron Cresswell,3,2,/aaron-cresswell/profil/spieler/92571
69015,Andriy Yarmolenko,7,4,/andriy-yarmolenko/profil/spieler/69015
121477,Craig Dawson,15,2,/craig-dawson/profil/spieler/121477
468002,Ben Johnson,31,2,/ben-johnson/profil/spieler/468002
48002,Angelo Ogbonna,21,2,/angelo-ogbonna/profil/spieler/48002
140191,Ryan Fredericks,24,2,/ryan-fredericks/profil/spieler/140191
31835,Mark Noble,16,3,/mark-noble/profil/spieler/31835
29692,Lukasz Fabianski,1,1,/lukasz-fabianski/profil/spieler/29692
225161,Rúben Neves,8,3,/ruben-neves/profil/spieler/225161
487465,Pedro Neto,7,4,/pedro-neto/profil/spieler/487465
168157,Leander Dendoncker,32,3,/leander-dendoncker/profil/spieler/168157
204103,Adama Traoré,37,4,/adama-traore/profil/spieler/204103
206040,Raúl Jiménez,9,4,/raul-jimenez/profil/spieler/206040
231572,Nélson Semedo,22,2,/nelson-semedo/profil/spieler/231572
128901,Conor Coady,16,2,/conor-coady/profil/spieler/128901
256977,Daniel Podence,10,4,/daniel-podence/profil/spieler/256977
505653,Fábio Silva,17,4,/fabio-silva/profil/spieler/505653
412669,Francisco Trincão,11,4,/francisco-trincao/profil/spieler/412669
578391,Rayan Aït Nouri,3,2,/rayan-ait-nouri/profil/spieler/578391
175446,Jonny Otto,19,2,/jonny-otto/profil/spieler/175446
503795,Jeremy Ngakia,2,2,/jeremy-ngakia/profil/spieler/503795
76467,Kiko Femenía,21,2,/kiko-femenia/profil/spieler/76467
409106,Peter Etebo,4,3,/peter-etebo/profil/spieler/409106
50174,Danny Rose,3,2,/danny-rose/profil/spieler/50174
73484,Tom Cleverley,8,3,/tom-cleverley/profil/spieler/73484
74943,Juraj Kucka,33,3,/juraj-kucka/profil/spieler/74943
120186,Daniel Bachmann,26,1,/daniel-bachmann/profil/spieler/120186
289846,Ashley Fletcher,17,4,/ashley-fletcher/profil/spieler/289846
44983,Dan Gosling,16,3,/dan-gosling/profil/spieler/44983
59606,Craig Cathcart,15,2,/craig-cathcart/profil/spieler/59606
371436,Francisco Sierralta,31,2,/francisco-sierralta/profil/spieler/371436
711247,Kwadwo Baah,34,4,/kwadwo-baah/profil/spieler/711247
286384,Eric Bailly,3,2,/eric-bailly/profil/spieler/286384
357147,Diogo Dalot,20,2,/diogo-dalot/profil/spieler/357147
74683,Nemanja Matic,31,3,/nemanja-matic/profil/spieler/74683
48280,Edinson Cavani,21,4,/edinson-cavani/profil/spieler/48280
117996,Phil Jones,4,2,/phil-jones/profil/spieler/117996
44068,Juan Mata,8,3,/juan-mata/profil/spieler/44068
34130,Tom Heaton,22,1,/tom-heaton/profil/spieler/34130
13460,Lee Grant,13,1,/lee-grant/profil/spieler/13460
99397,Karl Darlow,26,1,/karl-darlow/profil/spieler/99397
162029,Javier Manquillo,19,2,/javier-manquillo/profil/spieler/162029
170321,Paul Dummett,3,2,/paul-dummett/profil/spieler/170321
142389,Mark Gillespie,29,1,/mark-gillespie/profil/spieler/142389
406638,Oliver Skipp,29,3,/oliver-skipp/profil/spieler/406638
297212,Joe Rodon,14,2,/joe-rodon/profil/spieler/297212
17965,Hugo Lloris,1,1,/hugo-lloris/profil/spieler/17965
559794,Jack Clarke,47,4,/jack-clarke/profil/spieler/559794
340322,Nathan Tella,23,4,/nathan-tella/profil/spieler/340322
444211,Will Smallbone,20,3,/will-smallbone/profil/spieler/444211
37304,Shane Long,7,4,/shane-long/profil/spieler/37304
226968,Sam McQueen,45,2,/sam-mcqueen/profil/spieler/226968
341043,Harry Lewis,41,1,/harry-lewis/profil/spieler/341043
390664,Jacob Lungi Sörensen,19,3,/jacob-lungi-sorensen/profil/spieler/390664
621993,Andrew Omobamidele,44,2,/andrew-omobamidele/profil/spieler/621993
511802,Rocky Bushiri,0,2,/rocky-bushiri/profil/spieler/511802
433186,Bali Mumba,26,2,/bali-mumba/profil/spieler/433186
29391,Michael McGovern,33,1,/michael-mcgovern/profil/spieler/29391
677939,Flynn Clarke,0,3,/flynn-clarke/profil/spieler/677939
51321,Darren Randolph,35,1,/darren-randolph/profil/spieler/51321
15930,David Martin,25,1,/david-martin/profil/spieler/15930
292246,Hee-chan Hwang,26,4,/hee-chan-hwang/profil/spieler/292246
142310,Willy Boly,15,2,/willy-boly/profil/spieler/142310
204198,Romain Saïss,27,2,/romain-saiss/profil/spieler/204198
249994,José Sá,1,1,/jose-sa/profil/spieler/249994
485583,Ki-Jana Hoever,2,2,/ki-jana-hoever/profil/spieler/485583
525247,Max Kilman,23,2,/max-kilman/profil/spieler/525247
29364,João Moutinho,28,3,/joao-moutinho/profil/spieler/29364
415646,Bruno Jordão,6,3,/bruno-jordao/profil/spieler/415646
137745,Marçal,5,2,/marcal/profil/spieler/137745
13572,Ben Foster,1,1,/ben-foster/profil/spieler/13572
39037,Rob Elliot,35,1,/rob-elliot/profil/spieler/39037
716276,Yerson Mosquera,14,2,/yerson-mosquera/profil/spieler/716276
29712,John Ruddy,21,1,/john-ruddy/profil/spieler/29712
293283,Oskar Buur,0,2,/oskar-buur/profil/spieler/293283
