id,name,shirtNumber,positionId,position,club,link
953150,Hazem Mastouri,9,4,Forward,Tunisia,/hazem-mastouri/profil/spieler/953150
1273985,Rayan Elloumi,18,4,Forward,Tunisia,/rayan-elloumi/profil/spieler/1273985
584250,Abdelmouhib Chamakh,1,1,Goalkeeper,Tunisia,/abdelmouhib-chamakh/profil/spieler/584250
569433,Aymen Dahmen,16,1,Goalkeeper,Tunisia,/aymen-dahmen/profil/spieler/569433
1075790,Raed Chikhaoui,24,2,Defender,Tunisia,/raed-chikhaoui/profil/spieler/1075790
450417,Dylan Bronn,6,2,Defender,Tunisia,/dylan-bronn/profil/spieler/450417
295381,Sabri Ben Hessen,22,1,Goalkeeper,Tunisia,/sabri-ben-hessen/profil/spieler/295381
578292,Omar Rekik,4,2,Defender,Tunisia,/omar-rekik/profil/spieler/578292
486049,Jérémy Doku,11,4,Forward,Belgium,/jeremy-doku/profil/spieler/486049
485706,Amadou Onana,24,3,Midfield,Belgium,/amadou-onana/profil/spieler/485706
724129,Matias Fernandez-Pardo,26,4,Forward,Belgium,/matias-fernandez-pardo/profil/spieler/724129
503883,Senne Lammens,12,1,Goalkeeper,Belgium,/senne-lammens/profil/spieler/503883
435772,Charles De Ketelaere,17,3,Midfield,Belgium,/charles-de-ketelaere/profil/spieler/435772
249565,Youri Tielemans,8,3,Midfield,Belgium,/youri-tielemans/profil/spieler/249565
548193,Zeno Debast,2,2,Defender,Belgium,/zeno-debast/profil/spieler/548193
834397,Mike Penders,13,1,Goalkeeper,Belgium,/mike-penders/profil/spieler/834397
655006,Diego Moreira,19,3,Midfield,Belgium,/diego-moreira/profil/spieler/655006
548254,Nathan Ngoy,25,2,Defender,Belgium,/nathan-ngoy/profil/spieler/548254
490384,Koni De Winter,16,2,Defender,Belgium,/koni-de-winter/profil/spieler/490384
429915,Maxim De Cuyper,5,2,Defender,Belgium,/maxim-de-cuyper/profil/spieler/429915
381950,Alexis Saelemaekers,22,3,Midfield,Belgium,/alexis-saelemaekers/profil/spieler/381950
981196,Joaquin Seys,18,2,Defender,Belgium,/joaquin-seys/profil/spieler/981196
144028,Leandro Trossard,10,4,Forward,Belgium,/leandro-trossard/profil/spieler/144028
368891,Arthur Theate,3,2,Defender,Belgium,/arthur-theate/profil/spieler/368891
