id,name,shirtNumber,positionId,position,club,link
331059,Luis Chávez,24,3,Midfield,Dynamo Moscow,/luis-chavez/profil/spieler/331059
673114,Yaroslav Gladyshev,91,4,Forward,Dynamo Moscow,/yaroslav-gladyshev/profil/spieler/673114
401534,Arthur Gomes,11,4,Forward,Dynamo Moscow,/arthur-gomes/profil/spieler/401534
293829,Maksim Osipenko,55,2,Defender,Dynamo Moscow,/maksim-osipenko/profil/spieler/293829
395659,Ivan Sergeev,33,4,Forward,Dynamo Moscow,/ivan-sergeev/profil/spieler/395659
491589,Roberto Fernández,6,2,Defender,Dynamo Moscow,/roberto-fernandez/profil/spieler/491589
344299,Bakhtiyor Zaynutdinov,19,2,Defender,Dynamo Moscow,/bakhtiyor-zaynutdinov/profil/spieler/344299
281917,Dmitriy Skopintsev,7,2,Defender,Dynamo Moscow,/dmitriy-skopintsev/profil/spieler/281917
255451,Anton Miranchuk,21,3,Midfield,Dynamo Moscow,/anton-miranchuk/profil/spieler/255451
918327,Kurban Rasulov,1,1,Goalkeeper,Dynamo Moscow,/kurban-rasulov/profil/spieler/918327
673429,Milan Majstorovic,5,2,Defender,Dynamo Moscow,/milan-majstorovic/profil/spieler/673429
687617,Aleksandr Kutitskiy,50,3,Midfield,Dynamo Moscow,/aleksandr-kutitskiy/profil/spieler/687617
1080107,Timofey Marinkin,60,3,Midfield,Dynamo Moscow,/timofey-marinkin/profil/spieler/1080107
724969,Luka Gagnidze,34,3,Midfield,Dynamo Moscow,/luka-gagnidze/profil/spieler/724969
112541,Andrey Lunev,99,1,Goalkeeper,Dynamo Moscow,/andrey-lunev/profil/spieler/112541
637540,Ulvi Babaev,17,4,Forward,Dynamo Moscow,/ulvi-babaev/profil/spieler/637540
939068,Viktor Okishor,88,3,Midfield,Dynamo Moscow,/viktor-okishor/profil/spieler/939068
718759,Leon Zaydenzal,56,2,Defender,Dynamo Moscow,/leon-zaydenzal/profil/spieler/718759
168527,Igor Leshchuk,31,1,Goalkeeper,Dynamo Moscow,/igor-leshchuk/profil/spieler/168527
700385,Ilya Rozhkov,51,2,Defender,Rubin Kazan,/ilya-rozhkov/profil/spieler/700385
619279,Veldin Hodza,22,3,Midfield,Rubin Kazan,/veldin-hodza/profil/spieler/619279
565852,Ugochukwu Iwu,6,3,Midfield,Rubin Kazan,/ugochukwu-iwu/profil/spieler/565852
227538,Igor Vujacic,5,2,Defender,Rubin Kazan,/igor-vujacic/profil/spieler/227538
584231,Egor Teslenko,2,2,Defender,Rubin Kazan,/egor-teslenko/profil/spieler/584231
804933,Jacques Siwe,43,4,Forward,Rubin Kazan,/jacques-siwe/profil/spieler/804933
355692,Nazmi Gripshi,11,3,Midfield,Rubin Kazan,/nazmi-gripshi/profil/spieler/355692
389624,Evgeniy Staver,38,1,Goalkeeper,Rubin Kazan,/evgeniy-staver/profil/spieler/389624
401706,Ignacio Saavedra,14,3,Midfield,Rubin Kazan,/ignacio-saavedra/profil/spieler/401706
426326,Anderson Arroyo,12,2,Defender,Rubin Kazan,/anderson-arroyo/profil/spieler/426326
401769,Denil Maldonado,3,2,Defender,Rubin Kazan,/denil-maldonado/profil/spieler/401769
522030,Ilya Samoshnikov,71,2,Defender,Rubin Kazan,/ilya-samoshnikov/profil/spieler/522030
452464,Dardan Shabanhaxhaj,99,4,Forward,Rubin Kazan,/dardan-shabanhaxhaj/profil/spieler/452464
989069,Jakhongir Urozov,13,2,Defender,Rubin Kazan,/jakhongir-urozov/profil/spieler/989069
685854,Ruslan Bezrukov,23,3,Midfield,Rubin Kazan,/ruslan-bezrukov/profil/spieler/685854
379634,Aleksey Gritsaenko,27,2,Defender,Rubin Kazan,/aleksey-gritsaenko/profil/spieler/379634
720281,Nikita Lobov,98,2,Defender,Rubin Kazan,/nikita-lobov/profil/spieler/720281
574669,Bogdan Jocic,8,3,Midfield,Rubin Kazan,/bogdan-jocic/profil/spieler/574669
604073,Konstantin Nizhegorodov,4,2,Defender,Rubin Kazan,/konstantin-nizhegorodov/profil/spieler/604073
393699,Aleksandar Jukic,77,3,Midfield,Rubin Kazan,/aleksandar-jukic/profil/spieler/393699
726446,Daniil Motorin,59,4,Forward,Rubin Kazan,/daniil-motorin/profil/spieler/726446
908186,Maksim Ignatjev,18,2,Defender,Rubin Kazan,/maksim-ignatjev/profil/spieler/908186
522145,Daniil Kuznetsov,44,4,Forward,Rubin Kazan,/daniil-kuznetsov/profil/spieler/522145
148118,Dmitriy Kabutov,70,2,Defender,Rubin Kazan,/dmitriy-kabutov/profil/spieler/148118
70074,Artur Nigmatullin,25,1,Goalkeeper,Rubin Kazan,/artur-nigmatullin/profil/spieler/70074
615642,Uros Drezgic,26,2,Defender,Rubin Kazan,/uros-drezgic/profil/spieler/615642
697943,Nikita Korets,86,1,Goalkeeper,Rubin Kazan,/nikita-korets/profil/spieler/697943
1030739,Mohammadjavad Hosseinnejad,10,3,Midfield,Dinamo Makhachkala,/mohammadjavad-hosseinnejad/profil/spieler/1030739
567023,Gamid Agalarov,25,4,Forward,Dinamo Makhachkala,/gamid-agalarov/profil/spieler/567023
315252,Daniil Lesovoy,88,4,Forward,Dinamo Makhachkala,/daniil-lesovoy/profil/spieler/315252
842780,Houssem Mrezigue,16,3,Midfield,Dinamo Makhachkala,/houssem-mrezigue/profil/spieler/842780
863190,Mohamed Azzi,22,2,Defender,Dinamo Makhachkala,/mohamed-azzi/profil/spieler/863190
702149,Idar Shumakhov,4,2,Defender,Dinamo Makhachkala,/idar-shumakhov/profil/spieler/702149
654591,Temirkan Sundukov,77,2,Defender,Dinamo Makhachkala,/temirkan-sundukov/profil/spieler/654591
451244,David Volk,1,1,Goalkeeper,Dinamo Makhachkala,/david-volk/profil/spieler/451244
480139,Nikita Glushkov,47,3,Midfield,Dinamo Makhachkala,/nikita-glushkov/profil/spieler/480139
1043831,Miro,11,4,Forward,Dinamo Makhachkala,/miro/profil/spieler/1043831
1102540,Andrés Alarcón,24,2,Defender,Dinamo Makhachkala,/andres-alarcon/profil/spieler/1102540
715359,Egor Smelov,52,3,Midfield,Dinamo Makhachkala,/egor-smelov/profil/spieler/715359
1317563,Ilyas Akhmedov,43,2,Defender,Dinamo Makhachkala,/ilyas-akhmedov/profil/spieler/1317563
334425,Mutalip Alibekov,99,2,Defender,Dinamo Makhachkala,/mutalip-alibekov/profil/spieler/334425
622477,Timur Magomedov,39,1,Goalkeeper,Dinamo Makhachkala,/timur-magomedov/profil/spieler/622477
438306,Soslan Kagermazov,13,2,Defender,Dinamo Makhachkala,/soslan-kagermazov/profil/spieler/438306
622454,Razhab Magomedov,9,3,Midfield,Dinamo Makhachkala,/razhab-magomedov/profil/spieler/622454
1156870,Abdulpasha Dzhabrailov,21,3,Midfield,Dinamo Makhachkala,/abdulpasha-dzhabrailov/profil/spieler/1156870
649301,Aleksandr Sandrachuk,72,2,Defender,Dinamo Makhachkala,/aleksandr-sandrachuk/profil/spieler/649301
430484,Vladimir Khubulov,8,4,Forward,Dinamo Makhachkala,/vladimir-khubulov/profil/spieler/430484
720936,Kirill Zinovich,19,3,Midfield,Dinamo Makhachkala,/kirill-zinovich/profil/spieler/720936
864621,Dmitriy Aleksandrov,30,3,Midfield,Dinamo Makhachkala,/dmitriy-aleksandrov/profil/spieler/864621
698931,Nikita Karabashev,33,1,Goalkeeper,Dinamo Makhachkala,/nikita-karabashev/profil/spieler/698931
129103,Serder Serderov,28,4,Forward,Dinamo Makhachkala,/serder-serderov/profil/spieler/129103
599046,Marat Apshatsev,6,3,Midfield,Dinamo Makhachkala,/marat-apshatsev/profil/spieler/599046
614776,Anton Krachkovskiy,17,3,Midfield,Dinamo Makhachkala,/anton-krachkovskiy/profil/spieler/614776
926945,Shamil Gadzhiev,53,3,Midfield,Dinamo Makhachkala,/shamil-gadzhiev/profil/spieler/926945
1404902,Diaa Eddine Mechid,55,4,Forward,Dinamo Makhachkala,/diaa-eddine-mechid/profil/spieler/1404902
1317564,Gadzhi Budunov,98,4,Forward,Dinamo Makhachkala,/gadzhi-budunov/profil/spieler/1317564
1106216,Damián Puebla,8,3,Midfield,FC Orenburg,/damian-puebla/profil/spieler/1106216
889462,Jordhy Thompson,16,4,Forward,FC Orenburg,/jordhy-thompson/profil/spieler/889462
529870,Danila Khotulev,4,2,Defender,FC Orenburg,/danila-khotulev/profil/spieler/529870
534477,Bogdan Ovsyannikov,1,1,Goalkeeper,FC Orenburg,/bogdan-ovsyannikov/profil/spieler/534477
649343,Dmitriy Vasiljev,18,3,Midfield,FC Orenburg,/dmitriy-vasiljev/profil/spieler/649343
772843,Jersson González,7,4,Forward,FC Orenburg,/jersson-gonzalez/profil/spieler/772843
575408,Evgeniy Bolotov,57,3,Midfield,FC Orenburg,/evgeniy-bolotov/profil/spieler/575408
628049,Emil Tsenov,26,2,Defender,FC Orenburg,/emil-tsenov/profil/spieler/628049
574930,Danila Vedernikov,3,2,Defender,FC Orenburg,/danila-vedernikov/profil/spieler/574930
653408,Jhon Alex Palacios,6,2,Defender,FC Orenburg,/jhon-alex-palacios/profil/spieler/653408
580715,Maxime Sivis,24,2,Defender,FC Orenburg,/maxime-sivis/profil/spieler/580715
751099,Artem Kasimov,38,2,Defender,FC Orenburg,/artem-kasimov/profil/spieler/751099
739439,Alexandre Jesus,19,4,Forward,FC Orenburg,/alexandre-jesus/profil/spieler/739439
572818,Robert Mejía,14,3,Midfield,FC Orenburg,/robert-mejia/profil/spieler/572818
501777,Maksim Saveljev,9,4,Forward,FC Orenburg,/maksim-saveljev/profil/spieler/501777
362572,Dmitriy Rybchinskiy,20,3,Midfield,FC Orenburg,/dmitriy-rybchinskiy/profil/spieler/362572
312502,Aleksey Tataev,5,2,Defender,FC Orenburg,/aleksey-tataev/profil/spieler/312502
601456,Ruslan Kul,78,3,Midfield,FC Orenburg,/ruslan-kul/profil/spieler/601456
919358,Renat Golybin,27,3,Midfield,FC Orenburg,/renat-golybin/profil/spieler/919358
1160957,Andrey Kasadzhikov,77,4,Forward,FC Orenburg,/andrey-kasadzhikov/profil/spieler/1160957
697958,Egor Nazarenko,11,3,Midfield,FC Orenburg,/egor-nazarenko/profil/spieler/697958
447462,Gedeon Guzina,30,4,Forward,FC Orenburg,/gedeon-guzina/profil/spieler/447462
817822,Stanislav Poroykov,2,2,Defender,FC Orenburg,/stanislav-poroykov/profil/spieler/817822
235347,Maksim Rudakov,88,1,Goalkeeper,FC Orenburg,/maksim-rudakov/profil/spieler/235347
715357,Aleksey Baranovskiy,96,3,Midfield,FC Orenburg,/aleksey-baranovskiy/profil/spieler/715357
1155741,Ivan Ivashchenko,65,3,Midfield,FC Orenburg,/ivan-ivashchenko/profil/spieler/1155741
825725,Maksim Syshchenko,59,2,Defender,FC Orenburg,/maksim-syshchenko/profil/spieler/825725
951303,Andrey Khodanovich,95,1,Goalkeeper,FC Orenburg,/andrey-khodanovich/profil/spieler/951303
1128666,Nikolay Koserik,54,2,Defender,FC Orenburg,/nikolay-koserik/profil/spieler/1128666
1164454,Omar Minatulaev,63,3,Midfield,FC Orenburg,/omar-minatulaev/profil/spieler/1164454
1240383,Benjamín Bosch,21,4,Forward,FC Orenburg,/benjamin-bosch/profil/spieler/1240383
623553,Lechi Sadulaev,7,4,Forward,Akhmat Grozny,/lechi-sadulaev/profil/spieler/623553
713071,Maksim Samorodov,20,4,Forward,Akhmat Grozny,/maksim-samorodov/profil/spieler/713071
501769,Kirill Shchetinin,10,3,Midfield,Akhmat Grozny,/kirill-shchetinin/profil/spieler/501769
911400,Egas Cacintura,17,3,Midfield,Akhmat Grozny,/egas-cacintura/profil/spieler/911400
629585,Kalidou Sidibé,6,3,Midfield,Akhmat Grozny,/kalidou-sidibe/profil/spieler/629585
281552,Georgiy Melkadze,77,4,Forward,Akhmat Grozny,/georgiy-melkadze/profil/spieler/281552
486204,Klisman Cake,5,2,Defender,Akhmat Grozny,/klisman-cake/profil/spieler/486204
273945,Miroslav Bogosavac,8,2,Defender,Akhmat Grozny,/miroslav-bogosavac/profil/spieler/273945
646894,Sergey Pryakhin,19,3,Midfield,Akhmat Grozny,/sergey-pryakhin/profil/spieler/646894
829380,Ousmane N'Dong,90,2,Defender,Akhmat Grozny,/ousmane-ndong/profil/spieler/829380
