id,name,shirtNumber,positionId,link
561883,Kirill Kosarev,11,4,/kirill-kosarev/profil/spieler/561883
24912,Aleksey Kozlov,34,2,/aleksey-kozlov/profil/spieler/24912
670812,Oleg Dzantiev,27,2,/oleg-dzantiev/profil/spieler/670812
48557,Aleksandr Sukhov,33,2,/aleksandr-sukhov/profil/spieler/48557
70220,Anton Kochenkov,1,1,/anton-kochenkov/profil/spieler/70220
260139,Alexandru Tudorie,30,4,/alexandru-tudorie/profil/spieler/260139
299902,Axel Björnström,16,2,/axel-bjornstrom/profil/spieler/299902
330780,Artem Sokol,3,2,/artem-sokol/profil/spieler/330780
148028,Mikhail Levashov,36,1,/mikhail-levashov/profil/spieler/148028
263911,Aleksandr Dovbnya,90,2,/aleksandr-dovbnya/profil/spieler/263911
82597,Aleksandr Denisov,71,2,/aleksandr-denisov/profil/spieler/82597
601454,Artem Sukhanov,76,2,/artem-sukhanov/profil/spieler/601454
524826,Artem Arkhipov,68,4,/artem-arkhipov/profil/spieler/524826
623553,Lechi Sadulaev,17,3,/lechi-sadulaev/profil/spieler/623553
51274,Rizvan Utsiev,40,2,/rizvan-utsiev/profil/spieler/51274
476274,Aleksandr Melikhov,42,1,/aleksandr-melikhov/profil/spieler/476274
485961,Amir Aduev,6,3,/amir-aduev/profil/spieler/485961
623557,Islam Alsultanov,90,4,/islam-alsultanov/profil/spieler/623557
155304,Khalid Kadyrov,10,4,/khalid-kadyrov/profil/spieler/155304
488849,Abubakar Kadyrov,95,4,/abubakar-kadyrov/profil/spieler/488849
673998,Yuri Zheleznov,14,3,/yuri-zheleznov/profil/spieler/673998
48514,Yaroslav Godzyur,31,1,/yaroslav-godzyur/profil/spieler/48514
686059,Ivan Kuzmichev,25,2,/ivan-kuzmichev/profil/spieler/686059
503998,Dmitri Landakov,13,1,/dmitri-landakov/profil/spieler/503998
177350,Evgeniy Frolov,39,1,/evgeniy-frolov/profil/spieler/177350
462988,Danil Lipovoy,13,3,/danil-lipovoy/profil/spieler/462988
534477,Bogdan Ovsyannikov,81,1,/bogdan-ovsyannikov/profil/spieler/534477
546983,Dmitri Prishchepa,35,2,/dmitri-prishchepa/profil/spieler/546983
577718,Danila Smirnov,52,3,/danila-smirnov/profil/spieler/577718
99137,Bekim Balaj,19,4,/bekim-balaj/profil/spieler/99137
106196,Andrey Sinitsyn,33,1,/andrey-sinitsyn/profil/spieler/106196
