player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
700385,Ilya Rozhkov,#51,Defender,Rubin Kazan,Russian Premier League,27,-,2,4,-,-,,,2.075'
619279,Veldin Hodza,#22,Midfield,Rubin Kazan,Russian Premier League,27,3,-,4,-,-,,,1.837'
279570,Daler Kuzyaev,#14,Midfield,Rubin Kazan,Russian Premier League,16,-,-,2,-,-,,,996'
565852,Ugochukwu Iwu,#6,Midfield,Rubin Kazan,Russian Premier League,14,-,3,3,-,-,,,1.251'
227538,Igor Vujacic,#5,Defender,Rubin Kazan,Russian Premier League,23,1,-,4,-,-,,,2.070'
804933,Jacques Siwe,#43,Forward,Rubin Kazan,Russian Premier League,17,2,1,4,-,-,,,801'
584231,Egor Teslenko,#2,Defender,Rubin Kazan,Russian Premier League,25,1,-,7,-,-,,,2.222'
389624,Evgeniy Staver,#38,Goalkeeper,Rubin Kazan,Russian Premier League,28,-,,-,-,-,26,14,2.520'
401706,Ignacio Saavedra,#7,Midfield,Rubin Kazan,Russian Premier League,27,3,1,6,-,-,,,2.071'
401769,Denil Maldonado,#3,Defender,Rubin Kazan,Russian Premier League,8,-,-,1,-,-,,,675'
426326,Anderson Arroyo,#12,Defender,Rubin Kazan,Russian Premier League,21,1,1,2,-,-,,,1.792'
452464,Dardan Shabanhaxhaj,#99,Forward,Rubin Kazan,Russian Premier League,21,2,1,3,-,-,,,1.579'
355692,Nazmi Gripshi,#11,Midfield,Rubin Kazan,Russian Premier League,10,1,4,1,-,-,,,689'
379634,Aleksey Gritsaenko,#27,Defender,Rubin Kazan,Russian Premier League,13,-,-,-,-,-,,,974'
685854,Ruslan Bezrukov,#23,Midfield,Rubin Kazan,Russian Premier League,23,1,2,1,-,-,,,1.057'
574669,Bogdan Jocic,#8,Midfield,Rubin Kazan,Russian Premier League,19,-,1,4,-,-,,,1.041'
393699,Aleksandar Jukic,#77,Midfield,Rubin Kazan,Russian Premier League,10,-,-,-,-,-,,,348'
221992,Anton Shvets,#30,Midfield,Rubin Kazan,Russian Premier League,1,-,1,-,-,-,,,37'
604073,Konstantin Nizhegorodov,#4,Defender,Rubin Kazan,Russian Premier League,16,1,-,2,1,-,,,751'
148118,Dmitriy Kabutov,#70,Defender,Rubin Kazan,Russian Premier League,19,1,2,3,-,-,,,1.189'
726446,Daniil Motorin,#59,Forward,Rubin Kazan,Russian Premier League,5,-,-,-,-,-,,,28'
522145,Daniil Kuznetsov,#44,Forward,Rubin Kazan,Russian Premier League,7,1,-,-,-,-,,,109'
720281,Nikita Lobov,#98,Defender,Rubin Kazan,Russian Premier League,10,1,-,1,-,-,,,628'
292837,Aleksandr Lomovitskiy,#9,Forward,Rubin Kazan,Russian Premier League,,,,,,,,,
70074,Artur Nigmatullin,#25,Goalkeeper,Rubin Kazan,Russian Premier League,,,,,,,,,
549983,Aleksey Kenyaykin,#1,Goalkeeper,Rubin Kazan,Russian Premier League,,,,,,,,,
615642,Uros Drezgic,#26,Defender,Rubin Kazan,Russian Premier League,,,,,,,,,
599046,Marat Apshatsev,#18,Midfield,Rubin Kazan,Russian Premier League,2,-,-,1,-,-,,,46'
93177,Aleksandr Zotov,#21,Midfield,Rubin Kazan,Russian Premier League,4,-,-,1,-,-,,,53'
16756,Oleg Ivanov,#19,Midfield,Rubin Kazan,Russian Premier League,17,-,-,1,-,-,,,137'
995045,Nikita Vasiljev,#96,Midfield,Rubin Kazan,Russian Premier League,1,-,-,-,-,-,,,55'
1119146,Enri Mukba,#87,Forward,Rubin Kazan,Russian Premier League,1,-,-,-,-,-,,,4'
651580,Matvey Kislyak,#31,Midfield,CSKA Moscow,Russian Premier League,27,6,6,4,-,-,,,2.341'
419845,Ivan Oblyakov,#10,Midfield,CSKA Moscow,Russian Premier League,27,6,7,4,-,-,,,2.369'
865414,Kirill Glebov,#17,Forward,CSKA Moscow,Russian Premier League,22,5,2,4,-,-,,,1.605'
263905,Dmitriy Barinov,#6,Midfield,CSKA Moscow,Russian Premier League,27,3,6,7,-,-,,,2.327'
851111,Luciano Gondou,#9,Forward,CSKA Moscow,Russian Premier League,23,1,1,2,-,1,,,905'
1127813,Matheus Alves,#7,Midfield,CSKA Moscow,Russian Premier League,18,3,1,1,1,-,,,999'
368468,Moisés,#27,Defender,CSKA Moscow,Russian Premier League,21,2,3,7,1,-,,,1.719'
372535,Danil Krugovoy,#3,Midfield,CSKA Moscow,Russian Premier League,28,5,6,2,-,-,,,2.322'
245030,Milan Gajic,#22,Defender,CSKA Moscow,Russian Premier League,26,1,1,3,-,1,,,2.211'
624340,Matvey Lukin,#90,Defender,CSKA Moscow,Russian Premier League,16,1,-,4,-,-,,,1.277'
671145,João Victor,#4,Defender,CSKA Moscow,Russian Premier League,18,-,1,3,-,-,,,1.307'
1009031,Henrique Carmo,#37,Forward,CSKA Moscow,Russian Premier League,19,1,1,2,-,-,,,709'
379249,Matheus Reis,#2,Defender,CSKA Moscow,Russian Premier League,7,-,-,-,-,-,,,338'
654117,Tamerlan Musaev,#11,Forward,CSKA Moscow,Russian Premier League,27,4,4,2,-,-,,,1.330'
720287,Danila Kozlov,#18,Midfield,CSKA Moscow,Russian Premier League,20,-,-,1,-,-,,,493'
