id,name,shirtNumber,positionId,link
361068,Jurgen Ekkelenkamp,10,3,/jurgen-ekkelenkamp/profil/spieler/361068
46104,Stevan Jovetic,19,4,/stevan-jovetic/profil/spieler/46104
178459,Davie Selke,7,4,/davie-selke/profil/spieler/178459
16922,Kevin-Prince Boateng,27,3,/kevin-prince-boateng/profil/spieler/16922
282577,Lukas Klünter,13,2,/lukas-klunter/profil/spieler/282577
518505,Jamie Leweling,40,4,/jamie-leweling/profil/spieler/518505
296378,Luca Itter,27,2,/luca-itter/profil/spieler/296378
93081,Nick Viergever,24,2,/nick-viergever/profil/spieler/93081
136181,Havard Nielsen,16,4,/havard-nielsen/profil/spieler/136181
448177,Jessic Ngankam,17,4,/jessic-ngankam/profil/spieler/448177
153555,Sebastian Griesbeck,22,3,/sebastian-griesbeck/profil/spieler/153555
596813,Dickson Abiama,11,4,/dickson-abiama/profil/spieler/596813
279064,Nils Seufert,8,3,/nils-seufert/profil/spieler/279064
247661,Gideon Jung,23,2,/gideon-jung/profil/spieler/247661
538977,Georginio Rutter,33,4,/georginio-rutter/profil/spieler/538977
57051,Sebastian Rudy,16,3,/sebastian-rudy/profil/spieler/57051
476915,Melayro Bogarde,32,2,/melayro-bogarde/profil/spieler/476915
263801,Kasim Adams,15,2,/kasim-adams/profil/spieler/263801
42234,Havard Nordtveit,6,2,/havard-nordtveit/profil/spieler/42234
51676,Ermin Bicakcic,4,2,/ermin-bicakcic/profil/spieler/51676
52348,Benjamin Hübner,21,2,/benjamin-hubner/profil/spieler/52348
207006,Joshua Brenet,2,2,/joshua-brenet/profil/spieler/207006
822959,Tom Bischof,39,3,/tom-bischof/profil/spieler/822959
8246,Philipp Pentke,12,1,/philipp-pentke/profil/spieler/8246
600942,Nahuel Noll,36,1,/nahuel-noll/profil/spieler/600942
403898,Jordan Beyer,15,2,/jordan-beyer/profil/spieler/403898
47587,Tony Jantschke,24,2,/tony-jantschke/profil/spieler/47587
321096,Keanan Bennetts,37,3,/keanan-bennetts/profil/spieler/321096
31653,Tobias Sippel,21,1,/tobias-sippel/profil/spieler/31653
368860,Torben Müsel,26,3,/torben-musel/profil/spieler/368860
455922,Jan Olschowsky,41,1,/jan-olschowsky/profil/spieler/455922
340480,Mamadou Doucouré,4,2,/mamadou-doucoure/profil/spieler/340480
520857,Conor Noß,34,4,/conor-noss/profil/spieler/520857
597804,Jonas Kersken,46,1,/jonas-kersken/profil/spieler/597804
307052,Masaya Okugawa,11,4,/masaya-okugawa/profil/spieler/307052
294534,Janni Serra,23,4,/janni-serra/profil/spieler/294534
333516,Sebastian Vasiliadis,39,3,/sebastian-vasiliadis/profil/spieler/333516
477109,Bryan Lasme,10,4,/bryan-lasme/profil/spieler/477109
152317,Manuel Prietl,19,3,/manuel-prietl/profil/spieler/152317
118397,Alessandro Schöpf,8,3,/alessandro-schopf/profil/spieler/118397
403808,Andrés Andrade,30,2,/andres-andrade/profil/spieler/403808
533295,Patrick Wimmer,20,4,/patrick-wimmer/profil/spieler/533295
185164,Jacob Barrett Laursen,5,2,/jacob-barrett-laursen/profil/spieler/185164
334186,Fabian Kunze,16,3,/fabian-kunze/profil/spieler/334186
119234,Karim Onisiwo,9,4,/karim-onisiwo/profil/spieler/119234
269878,Marcus Ingvartsen,11,3,/marcus-ingvartsen/profil/spieler/269878
344069,Anton Stach,6,3,/anton-stach/profil/spieler/344069
314398,Jae-sung Lee,7,3,/jae-sung-lee/profil/spieler/314398
106872,Kevin Stöger,22,3,/kevin-stoger/profil/spieler/106872
240274,Anderson Lucoqui,23,2,/anderson-lucoqui/profil/spieler/240274
82350,Stefan Bell,16,2,/stefan-bell/profil/spieler/82350
126281,Alexander Hack,42,2,/alexander-hack/profil/spieler/126281
251299,Finn Dahmen,1,1,/finn-dahmen/profil/spieler/251299
503160,Paul Nebel,26,4,/paul-nebel/profil/spieler/503160
470815,Niklas Tauer,25,3,/niklas-tauer/profil/spieler/470815
286779,Jorge Meré,22,2,/jorge-mere/profil/spieler/286779
112935,Mark Uth,13,4,/mark-uth/profil/spieler/112935
231586,Jannes Horn,23,2,/jannes-horn/profil/spieler/231586
469949,Noah Katterbach,3,2,/noah-katterbach/profil/spieler/469949
147485,Louis Schaub,21,3,/louis-schaub/profil/spieler/147485
50512,Anthony Modeste,27,4,/anthony-modeste/profil/spieler/50512
236981,Timo Hübers,4,2,/timo-hubers/profil/spieler/236981
272812,Kingsley Ehizibue,19,2,/kingsley-ehizibue/profil/spieler/272812
464906,Sava-Arangel Cestic,26,2,/sava-arangel-cestic/profil/spieler/464906
84150,Rafael Czichos,5,2,/rafael-czichos/profil/spieler/84150
160968,Benno Schmitz,2,2,/benno-schmitz/profil/spieler/160968
826719,Fally Mayulu,0,4,/fally-mayulu/profil/spieler/826719
41541,Danny Blum,7,4,/danny-blum/profil/spieler/41541
60957,Sebastian Polter,40,4,/sebastian-polter/profil/spieler/60957
289182,Christopher Antwi-Adjei,22,4,/christopher-antwi-adjei/profil/spieler/289182
312819,Silvère Ganvoula,35,4,/silvere-ganvoula/profil/spieler/312819
232144,Milos Pantovic,27,3,/milos-pantovic/profil/spieler/232144
40792,Manuel Riemann,1,1,/manuel-riemann/profil/spieler/40792
186477,Herbert Bockhorn,11,2,/herbert-bockhorn/profil/spieler/186477
121686,Cristian Gamboa,2,2,/cristian-gamboa/profil/spieler/121686
343959,Erhan Masovic,4,2,/erhan-masovic/profil/spieler/343959
154578,Saulo Decarli,5,2,/saulo-decarli/profil/spieler/154578
61989,Michael Esser,21,1,/michael-esser/profil/spieler/61989
377387,Sergio Córdova,9,4,/sergio-cordova/profil/spieler/377387
288429,Mads Pedersen,3,2,/mads-pedersen/profil/spieler/288429
283001,Noah Joel Sarenren Bazee,17,4,/noah-joel-sarenren-bazee/profil/spieler/283001
522245,Lasse Günther,29,2,/lasse-gunther/profil/spieler/522245
569349,Frederik Winther,26,2,/frederik-winther/profil/spieler/569349
63022,Jan Morávek,14,3,/jan-moravek/profil/spieler/63022
588747,Tim Civeja,41,3,/tim-civeja/profil/spieler/588747
392124,Daniel Klein,25,1,/daniel-klein/profil/spieler/392124
111039,Ishak Belfodil,14,4,/ishak-belfodil/profil/spieler/111039
471936,Oliver Christensen,32,1,/oliver-christensen/profil/spieler/471936
51100,Peter Pekarik,2,2,/peter-pekarik/profil/spieler/51100
358870,Dennis Jastrzembski,30,4,/dennis-jastrzembski/profil/spieler/358870
24112,Rune Jarstein,22,1,/rune-jarstein/profil/spieler/24112
471901,Jonas Michelbrink,40,3,/jonas-michelbrink/profil/spieler/471901
241974,Nils-Jonathan Körber,12,1,/nils-jonathan-korber/profil/spieler/241974
447896,Ruwen Werthmüller,36,4,/ruwen-werthmuller/profil/spieler/447896
451340,Nunoo Sarpei,14,3,/nunoo-sarpei/profil/spieler/451340
36898,Sascha Burchert,30,1,/sascha-burchert/profil/spieler/36898
192300,Max Christiansen,13,3,/max-christiansen/profil/spieler/192300
310662,Timothy Tillman,21,3,/timothy-tillman/profil/spieler/310662
536472,Abdourahmane Barry,32,2,/abdourahmane-barry/profil/spieler/536472
392131,Simon Asta,2,2,/simon-asta/profil/spieler/392131
170517,Marius Funk,1,1,/marius-funk/profil/spieler/170517
658293,Mert-Yusuf Torlak,39,3,/mert-yusuf-torlak/profil/spieler/658293
334998,Robin Kehr,7,4,/robin-kehr/profil/spieler/334998
748061,Lasse Schulz,41,1,/lasse-schulz/profil/spieler/748061
432671,Luca Philipp,37,1,/luca-philipp/profil/spieler/432671
78147,Fabian Klos,9,4,/fabian-klos/profil/spieler/78147
340521,Guilherme Ramos,3,2,/guilherme-ramos/profil/spieler/340521
285951,Nathan de Medina,15,2,/nathan-de-medina/profil/spieler/285951
68410,Stefanos Kapino,13,1,/stefanos-kapino/profil/spieler/68410
606301,Arne Schulz,35,1,/arne-schulz/profil/spieler/606301
606307,Vladislav Cherny,37,3,/vladislav-cherny/profil/spieler/606307
39106,Ádám Szalai,28,4,/adam-szalai/profil/spieler/39106
43984,Daniel Brosinski,18,2,/daniel-brosinski/profil/spieler/43984
405689,Merveille Papela,24,3,/merveille-papela/profil/spieler/405689
490609,Lasse Rieß,32,1,/lasse-riess/profil/spieler/490609
384553,Luca Kilian,15,2,/luca-kilian/profil/spieler/384553
160929,Marvin Schwäbe,20,1,/marvin-schwabe/profil/spieler/160929
553285,Tim Lemperle,25,4,/tim-lemperle/profil/spieler/553285
153678,Kingsley Schindler,17,4,/kingsley-schindler/profil/spieler/153678
428189,Tomas Ostrak,31,3,/tomas-ostrak/profil/spieler/428189
205544,Niklas Hauptmann,36,3,/niklas-hauptmann/profil/spieler/205544
522084,Marvin Obuz,30,4,/marvin-obuz/profil/spieler/522084
607720,Jonas Urbig,40,1,/jonas-urbig/profil/spieler/607720
227089,Matthias Köbbing,44,1,/matthias-kobbing/profil/spieler/227089
63489,Vasilios Lampropoulos,24,2,/vasilios-lampropoulos/profil/spieler/63489
148824,Soma Novothny,15,4,/soma-novothny/profil/spieler/148824
199633,Raman Chibsah,13,3,/raman-chibsah/profil/spieler/199633
41458,Robert Tesche,23,3,/robert-tesche/profil/spieler/41458
111266,Anthony Losilla,8,3,/anthony-losilla/profil/spieler/111266
283140,Tarsis Bonga,32,4,/tarsis-bonga/profil/spieler/283140
93837,Tom Weilandt,14,4,/tom-weilandt/profil/spieler/93837
443331,Patrick Osterhage,6,3,/patrick-osterhage/profil/spieler/443331
571140,Luis Hartwig,28,4,/luis-hartwig/profil/spieler/571140
452192,Paul Grave,34,1,/paul-grave/profil/spieler/452192
291383,Leon Schaffran,25,1,/leon-schaffran/profil/spieler/291383
391672,Elias Kratzer,29,2,/elias-kratzer/profil/spieler/391672
